Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),tmdb_id,collection_name,collection_id,vote_count,vote_average,genres,budget,run_time,tmdb_origin_country,tmdb_original_language,Movie release date corrected,release_year,movie_order,box_office,profit,years_diff_bt_pre_movies,CPI,real_revenue,real_budget,real_profit,ratio_revenue_budget,num_genres,collection_size
51888,/m/0h_b6x1,Indiana Jones and the Last Crusade,1989-05-24,127.0,{},{},"{""/m/03k9fj"": ""Adventure""}",89.0,Indiana Jones Collection,84.0,10050.0,7.9,"['Adventure', 'Action']",48000000.0,127.0,['US'],en,1989-05-24,1989,3.0,474171806.0,426171806.0,5.0,372.5,1062473178.7749585,107553236.89826891,954919941.8766896,9.878579291666666,2,4
52549,/m/0dtfn,Star Wars Episode IV: A New Hope,1977-05-25,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/09zvmj"": ""Space western""}",11.0,Star Wars Collection,10.0,20531.0,8.204,"['Adventure', 'Action', 'Science Fiction']",11000000.0,121.0,['US'],en,1977-05-25,1977,1.0,775398007.0,764398007.0,,182.1,1737428448.6940951,24647616.789186627,1712780831.9049084,70.4907279090909,3,6
53085,/m/0dyb1,Toy Story,1995-11-19,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}",862.0,Toy Story Collection,10194.0,18310.0,8.0,"['Animation', 'Adventure', 'Family', 'Comedy']",30000000.0,81.0,['US'],en,1995-11-19,1995,1.0,361958736.0,331958736.0,,457.9,811038201.6751244,67220773.06141807,743817428.6137064,12.065291199999999,4,3
53964,/m/0f3m1,Star Wars Episode V: The Empire Strikes Back,1980-05-21,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/070yc"": ""Space opera"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",1891.0,Star Wars Collection,10.0,16885.0,8.392,"['Adventure', 'Action', 'Science Fiction']",18000000.0,124.0,['US'],en,1980-05-21,1980,2.0,538375067.0,520375067.0,3.0,247.6,1206332940.024425,40332463.836850844,1166000476.1875741,29.909725944444446,3,6
54166,/m/0f4yh,Indiana Jones and the Raiders of the Lost Ark,1981-06-12,115.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/0h0t4"": ""Nepali Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood"", ""/m/01xpvb7"": ""Airplanes and airports""}",85.0,Indiana Jones Collection,84.0,12348.0,7.928,"['Adventure', 'Action']",18000000.0,115.0,['US'],en,1981-06-12,1981,1.0,389925971.0,371925971.0,,273.2,873704173.5781361,40332463.836850844,833371709.7412852,21.662553944444443,2,4
54175,/m/0f50l,Saturday Night Fever,1977-12-14,113.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04dn71w"": ""Dance"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/02l7c8"": ""Romance Film"", ""/m/02wtdkf"": ""Musical Drama""}",11009.0,Tony Manero Collection,288280.0,1896.0,6.7,"['Music', 'Drama']",3500000.0,118.0,['US'],en,1977-12-14,1977,1.0,282400000.0,278900000.0,,182.1,632771543.7514821,7842423.523832108,624929120.22765,80.6857142857143,2,2
55447,/m/0fdv3,Star Wars Episode III: Revenge of the Sith,2005-05-15,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/0fx2s"": ""Tragedy"", ""/m/03k9fj"": ""Adventure""}",1895.0,Star Wars Collection,10.0,13637.0,7.4,"['Adventure', 'Action', 'Science Fiction']",113000000.0,140.0,['US'],en,2005-05-15,2005,6.0,848754768.0,735754768.0,3.0,586.9,1901798388.150818,253198245.19800806,1648600142.95281,7.51110414159292,3,6
55720,/m/0fgrm,Mulan,1998-06-05,88.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",10674.0,Mulan Collection,87236.0,9609.0,7.91,"['Animation', 'Family', 'Adventure']",90000000.0,88.0,['US'],en,1998-06-05,1998,1.0,304320254.0,214320254.0,,489.8,681888091.0709034,201662319.18425423,480225771.8866492,3.381336155555555,3,2
57820,/m/0fvr1,Donnie Darko,2001-01-19,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/0fx2s"": ""Tragedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s2s"": ""Time travel"", ""/m/02b5_l"": ""Teen""}",141.0,Darko Collection,178106.0,12354.0,7.8,"['Fantasy', 'Drama', 'Mystery']",4500000.0,114.0,['US'],en,2001-01-19,2001,1.0,4116307.0,-383693.0,,532.1,9223377.95660422,10083115.959212711,-859738.0026084911,0.9147348888888888,3,2
58865,/m/0g22z,Wall Street,1987-12-11,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",10673.0,Wall Street Collection,52783.0,2016.0,7.163,"['Crime', 'Drama']",15000000.0,126.0,['US'],en,1987-12-11,1987,1.0,43848100.0,28848100.0,,341.4,98250105.9758122,33610386.530709036,64639719.44510316,2.9232066666666667,2,2
61182,/m/0glt1,The Broadway Melody,1929-02-01,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mvs"": ""Backstage Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/087lqx"": ""Pre-Code"", ""/m/02l7c8"": ""Romance Film""}",65203.0,The Broadway Melody Collection,1037405.0,136.0,5.1,"['Music', 'Romance', 'Drama']",379000.0,101.0,['US'],en,1929-02-01,1929,1.0,3000000.0,2621000.0,,51.6,6722077.306141807,849222.4330092483,5872854.873132559,7.9155672823218985,3,4
62440,/m/0gw7p,The Sting,1973-12-25,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood""}",9277.0,The Sting Collection,330605.0,2583.0,8.0,"['Comedy', 'Crime', 'Drama']",5500000.0,129.0,['US'],en,1973-12-25,1973,1.0,159616327.0,154116327.0,,133.4,357651096.47213656,12323808.394593313,345327288.07754326,29.02115036363636,3,2
62668,/m/0gy0n,The Ring,2002-10-02,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/0gw5n2f"": ""Japanese Movies""}",565.0,The Ring Collection,14563.0,6124.0,6.672,"['Horror', 'Mystery']",48000000.0,115.0,['US'],en,2002-10-02,2002,1.0,249348933.0,201348933.0,,540.5,558714267.9433246,107553236.89826891,451161031.0450556,5.1947694375,2,2
63310,/m/0h0h0,Day of the Dead,1985,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",8408.0,Living Dead Collection,261590.0,1211.0,7.0,"['Horror', 'Drama', 'Mystery']",3500000.0,101.0,['US'],en,1985-01-01,1985,3.0,34000000.0,30500000.0,7.0,323.2,76183542.80294049,7842423.523832108,68341119.27910838,9.714285714285715,3,4
65436,/m/0hcp1,Dawn of the Dead,1978,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/01q03"": ""Cult"", ""/m/02vn3k"": ""Splatter film"", ""/m/0jb4p32"": ""Zombie Film""}",923.0,Living Dead Collection,261590.0,2055.0,7.5,['Horror'],650000.0,127.0,['US'],en,1978-01-01,1978,2.0,55000000.0,54350000.0,10.0,196.0,123238083.94593313,1456450.0829973915,121781633.86293574,84.61538461538463,1,4
67417,/m/0hqqs,Under Siege,1992-10-09,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film""}",8845.0,Under Siege Collection,112399.0,1524.0,6.3,"['Action', 'Thriller']",35000000.0,102.0,['US'],en,1992-10-09,1992,1.0,156563139.0,121563139.0,,421.7,350809841.2167418,78424235.23832108,272385605.97842073,4.473232542857144,2,2
67423,/m/0hqs9,Under Siege 2: Dark Territory,1995-07-14,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",3512.0,Under Siege Collection,112399.0,901.0,5.8,"['Action', 'Thriller']",60000000.0,99.0,['US'],en,1995-07-14,1995,2.0,104324083.0,44324083.0,3.0,457.9,233758183.60611808,134441546.12283614,99316637.48328194,1.7387347166666665,2,2
67444,/m/0hqyk,Half Past Dead,2002-11-15,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison""}",10167.0,Half Past Dead Collection,43063.0,348.0,5.1,"['Crime', 'Action', 'Thriller']",25000000.0,98.0,['US'],en,2002-11-15,2002,1.0,19233280.0,-5766720.0,,540.5,43095865.003557034,56017310.88451506,-12921445.880958028,0.7693312,3,2
68092,/m/0hv4t,Chinatown,1974-06-20,130.0,"{""/m/012w70"": ""Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",829.0,The Jake Gittes Collection,359005.0,3789.0,7.913,"['Crime', 'Drama', 'Mystery', 'Thriller']",6000000.0,130.0,['US'],en,1974-06-20,1974,1.0,29200000.0,23200000.0,,148.2,65428219.11311359,13444154.612283614,51984064.50082998,4.866666666666667,4,2
68124,/m/0hv8w,American Graffiti,1973-08-01,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/02b5_l"": ""Teen"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",838.0,American Graffiti Collection,124950.0,1408.0,7.0,"['Comedy', 'Drama']",777000.0,110.0,['US'],en,1973-08-01,1973,1.0,140000000.0,139223000.0,,133.4,313696940.9532843,1741018.022290728,311955922.9309936,180.18018018018017,2,2
68485,/m/0hx4y,Jurassic Park,1993-06-09,127.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/060__y"": ""Film adaptation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action""}",329.0,Jurassic Park Collection,328.0,16218.0,8.0,"['Adventure', 'Science Fiction']",63000000.0,127.0,['US'],en,1993-06-09,1993,1.0,914691118.0,851691118.0,,434.1,2049541468.8124259,141163623.42897794,1908377845.383448,14.518906634920636,2,3
71975,/m/0jg8z,Hellraiser,1987-05-13,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}",9003.0,Hellraiser Collection,8917.0,2526.0,6.884,"['Horror', 'Thriller', 'Fantasy']",1000000.0,94.0,"['US', 'GB']",en,1987-05-13,1987,1.0,14564027.0,13564027.0,,341.4,32633505.127578847,2240692.4353806023,30392812.692198247,14.564027,3,9
72317,/m/0jhpk,Creature from the Black Lagoon,1954-03-05,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01g6gs"": ""Black-and-white""}",10973.0,Creature From The Black Lagoon Collection,221537.0,751.0,6.8,"['Adventure', 'Horror', 'Science Fiction']",,79.0,['US'],en,1954-03-05,1954,1.0,1300000.0,1300000.0,,80.7,2912900.165994783,,,,3,3
73170,/m/0jnwx,Aladdin,1992-11-11,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}",812.0,Aladdin Collection,86027.0,11183.0,7.7,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",28000000.0,95.0,['US'],en,1992-11-11,1992,1.0,504050219.0,476050219.0,,421.7,1129421512.765236,62739388.19065686,1066682124.574579,18.001793535714285,5,3
73460,/m/0jqtz,Fantasia,1940-11-13,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",756.0,Fantasia Collection,55427.0,3028.0,7.351,"['Animation', 'Family', 'Fantasy']",2280000.0,124.0,['US'],en,1940-11-13,1940,1.0,83320000.0,81040000.0,,42.1,186694493.71591178,5108778.7526677735,181585714.963244,36.5438596491228,3,2
73488,/m/0jqzt,Frankenstein,1931,65.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0h9qh"": ""Monster""}",3035.0,Frankenstein (Universal) Collection,218406.0,1564.0,7.5,"['Drama', 'Horror', 'Science Fiction']",291000.0,70.0,['US'],en,1931-01-01,1931,1.0,12000000.0,11709000.0,,45.7,26888309.224567227,652041.4986957553,26236267.725871474,41.23711340206186,3,5
73875,/m/0jsf6,The Godfather Part II,1974-12-12,200.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n01"": ""Crime Drama""}",240.0,The Godfather Collection,230.0,12401.0,8.6,"['Drama', 'Crime']",13000000.0,202.0,['US'],en,1974-12-12,1974,2.0,193000000.0,180000000.0,2.0,148.2,432453640.0284563,29129001.65994783,403324638.36850846,14.846153846153847,2,3
74830,/m/0jyb4,Jaws,1975-06-20,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller""}",578.0,Jaws Collection,2366.0,10393.0,7.664,"['Horror', 'Thriller', 'Adventure']",7000000.0,124.0,['US'],en,1975-06-20,1975,1.0,470653000.0,463653000.0,,161.7,1054588616.7891866,15684847.047664216,1038903769.7415224,67.23614285714285,3,4
74862,/m/0jyl9,Lassie Come Home,1943-10-07,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtj"": ""Animal Picture"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",2202.0,MGM's Lassie Collection,943645.0,124.0,6.6,"['Family', 'Adventure', 'Drama']",,88.0,['US'],en,1943-10-07,1943,1.0,4517000.0,4517000.0,,52.0,10121207.730614182,,,,3,7
74868,/m/0jym0,The Last Picture Show,1971-10-03,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0clz1b"": ""Slice of life story"", ""/m/09n5t_"": ""Americana"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/03pgfj"": ""New Hollywood""}",25188.0,The Last Picture Show and Texasville,751961.0,678.0,7.7,['Drama'],1300000.0,119.0,['US'],en,1971-10-03,1971,1.0,29133000.0,27833000.0,,121.7,65278092.71994309,2912900.165994783,62365192.553948306,22.410000000000004,1,2
77744,/m/0kbwb,Wayne's World,1992-02-14,94.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01hwc6"": ""Absurdism"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music""}",8872.0,Wayne's World Collection,8979.0,2205.0,6.7,"['Comedy', 'Music']",20000000.0,95.0,['US'],en,1992-02-14,1992,1.0,183097323.0,163097323.0,,421.7,410264786.58453876,44813848.707612045,365450937.8769267,9.15486615,2,2
79729,/m/0kpxf,The Bells of St. Mary's,1945-12-06,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/01g6gs"": ""Black-and-white""}",32430.0,Father O'Malley Collection,556928.0,129.0,6.8,"['Drama', 'Comedy']",,126.0,['US'],en,1945-12-06,1945,2.0,21333333.0,21333333.0,1.0,54.1,47801437.87455537,,,,2,2
80944,/m/0kxpq,Father of the Bride,1950-06-16,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",20758.0,Father of the Bride (Spencer Tracy) Collection,511021.0,199.0,7.0,"['Comedy', 'Romance', 'Drama']",,92.0,['US'],en,1950-06-16,1950,1.0,4150000.0,4150000.0,,72.3,9298873.6068295,,,,3,2
81503,/m/0k_9j,Indiana Jones and the Temple of Doom,1984-05-23,118.0,"{""/m/02002f"": ""Sinhala Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",87.0,Indiana Jones Collection,84.0,9185.0,7.3,"['Adventure', 'Action']",28000000.0,118.0,['US'],en,1984-05-23,1984,2.0,333107271.0,305107271.0,3.0,312.2,746390942.2999762,62739388.19065686,683651554.1093193,11.896688249999999,2,4
88609,/m/0m5s5,Star Trek IV: The Voyage Home,1986-11-26,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s2s"": ""Time travel"", ""/m/06n90"": ""Science Fiction"", ""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",168.0,Star Trek: The Original Series Collection,151.0,1470.0,7.138,"['Science Fiction', 'Adventure']",21000000.0,118.0,['US'],en,1986-11-26,1986,4.0,133000000.0,112000000.0,2.0,329.4,298012093.9056201,47054541.14299265,250957552.76262745,6.333333333333332,2,6
88678,/m/0m63c,The Lion King,1994-06-15,87.0,"{""/m/0nl8g"": ""Xhosa Language"", ""/m/0gndv"": ""Zulu Language"", ""/m/071fb"": ""Swahili Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",8587.0,The Lion King Collection,94032.0,18208.0,8.3,"['Family', 'Animation', 'Drama']",45000000.0,89.0,['US'],en,1994-06-15,1994,1.0,951583777.0,906583777.0,,445.4,2132206570.754802,100831159.59212711,2031375411.162675,21.146306155555553,3,3
91133,/m/0mmbb,The Karate Kid,1984-06-22,127.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01z02hx"": ""Sports"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",1885.0,The Karate Kid Collection,8580.0,4127.0,7.2,"['Action', 'Drama', 'Family']",8000000.0,126.0,['US'],en,1984-06-22,1984,1.0,90815558.0,82815558.0,,312.2,203489733.82546833,17925539.483044818,185564194.3424235,11.35194475,3,4
93559,/m/0n6ds,Cruel Intentions,1999-03-05,97.0,"{""/m/064_8sq"": ""French Language"", ""/m/07zrf"": ""Vietnamese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",796.0,Cruel Intentions Collection,52789.0,3231.0,6.8,"['Drama', 'Romance']",10500000.0,98.0,['US'],en,1999-03-05,1999,1.0,75902208.0,65402208.0,,500.6,170073503.29428503,23527270.571496326,146546232.7227887,7.228781714285713,2,3
93760,/m/0n83s,Showgirls,1995-09-22,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n16"": ""Erotic Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/06b0n3"": ""Sexploitation""}",10802.0,Showgirls Collection,247294.0,1218.0,5.564,['Drama'],45000000.0,131.0,['US'],en,1995-09-22,1995,1.0,37702961.0,-7297039.0,,457.9,84480739.50414987,100831159.59212711,-16350420.087977245,0.8378435777777777,1,2
